rt,trial_type,trial_index,subject,trial_stimulus,trial_stimulus_type,task_type,task_target_stimulus,task_background_stimulus,task_deviant_stimuli,task_order_number,block_order_number,trial_looking_time,trial_pressed_space_bar,trial_space_bar_rt,responses.x,question_order,stimuli_type,responses.y,age,ethnicity,gender,education,current_neuro,past_neuro,current_ld,past_ld
165.18499999074265,stimulus-presentation,306,SS1602796859502,<img src='images/complex/11.png' width ='500' height = '500' style='border:5px solid black'>,background,mixed_simple_deviant,images/complex/9.png,images/complex/11.png,"images/simple/14.png,images/simple/3.png,images/simple/17.png,images/simple/2.png,images/simple/1.png,images/simple/7.png,images/simple/18.png",2,null,365.18499999074265,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
169.86500000348315,stimulus-presentation,308,SS1602796859502,<img src='images/complex/11.png' width ='500' height = '500' style='border:5px solid black'>,background,mixed_simple_deviant,images/complex/9.png,images/complex/11.png,"images/simple/14.png,images/simple/3.png,images/simple/17.png,images/simple/2.png,images/simple/1.png,images/simple/7.png,images/simple/18.png",2,null,369.86500000348315,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
268.22999998694286,stimulus-presentation,310,SS1602796859502,<img src='images/complex/11.png' width ='500' height = '500' style='border:5px solid black'>,background,mixed_simple_deviant,images/complex/9.png,images/complex/11.png,"images/simple/14.png,images/simple/3.png,images/simple/17.png,images/simple/2.png,images/simple/1.png,images/simple/7.png,images/simple/18.png",2,null,468.22999998694286,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
467.68999996129423,stimulus-presentation,314,SS1602796859502,<img src='images/complex/15.png' width ='500' height = '500' style='border:5px solid black'>,deviant,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,667.6899999612942,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
225.06999998586252,stimulus-presentation,316,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,425.0699999858625,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
254.6750000328757,stimulus-presentation,318,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,454.6750000328757,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
198.34000000264496,stimulus-presentation,320,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,398.34000000264496,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
1228.2000000122935,stimulus-presentation,322,SS1602796859502,<img src='images/complex/5.png' width ='500' height = '500' style='border:5px solid black'>,target,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,1428.2000000122935,yes,611.9799999869429,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
253.01499996567145,stimulus-presentation,324,SS1602796859502,<img src='images/complex/16.png' width ='500' height = '500' style='border:5px solid black'>,deviant,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,453.01499996567145,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
83.84500001557171,stimulus-presentation,326,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,283.8450000155717,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
246.82999996002764,stimulus-presentation,328,SS1602796859502,<img src='images/complex/5.png' width ='500' height = '500' style='border:5px solid black'>,target,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,446.82999996002764,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
427.18499997863546,stimulus-presentation,330,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,627.1849999786355,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
1087.8950000042096,stimulus-presentation,332,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,1287.8950000042096,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
364.049999974668,stimulus-presentation,334,SS1602796859502,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,deviant,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,564.049999974668,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
536.8799999705516,stimulus-presentation,336,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,736.8799999705516,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
156.40999999595806,stimulus-presentation,338,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,356.40999999595806,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
175.25500000920147,stimulus-presentation,340,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,375.25500000920147,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
113.1850000238046,stimulus-presentation,342,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,313.1850000238046,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
1043.3999999659136,stimulus-presentation,344,SS1602796859502,<img src='images/complex/5.png' width ='500' height = '500' style='border:5px solid black'>,target,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,1243.3999999659136,yes,428.11499995877966,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
84.54499999061227,stimulus-presentation,346,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,284.54499999061227,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
59.95999998413026,stimulus-presentation,348,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,259.95999998413026,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
93.45499996561557,stimulus-presentation,350,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,293.45499996561557,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
1190.6699999817647,stimulus-presentation,352,SS1602796859502,<img src='images/complex/1.png' width ='500' height = '500' style='border:5px solid black'>,deviant,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,1390.6699999817647,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
838.0499999620952,stimulus-presentation,354,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,1038.0499999620952,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
2745.230000000447,stimulus-presentation,356,SS1602796859502,<img src='images/complex/5.png' width ='500' height = '500' style='border:5px solid black'>,target,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,2945.230000000447,yes,2013.4149999939837,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
240.28500000713393,stimulus-presentation,358,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,440.28500000713393,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
1681.89499998698,stimulus-presentation,360,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,1881.89499998698,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
2883.1849999842234,stimulus-presentation,362,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,3083.1849999842234,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
3084.8649999825284,stimulus-presentation,364,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,3284.8649999825284,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
373.215000028722,stimulus-presentation,366,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,573.215000028722,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
426.59499996807426,stimulus-presentation,368,SS1602796859502,<img src='images/complex/3.png' width ='500' height = '500' style='border:5px solid black'>,deviant,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,626.5949999680743,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
422.6199999684468,stimulus-presentation,370,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,622.6199999684468,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
154.81000003637746,stimulus-presentation,372,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,354.81000003637746,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
571.9750000280328,stimulus-presentation,374,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,771.9750000280328,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
199.07500001136214,stimulus-presentation,376,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,399.07500001136214,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
222.73999999742955,stimulus-presentation,378,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,422.73999999742955,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
169.75000000093132,stimulus-presentation,380,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,369.7500000009313,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
544.0899999812245,stimulus-presentation,382,SS1602796859502,<img src='images/complex/13.png' width ='500' height = '500' style='border:5px solid black'>,deviant,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,744.0899999812245,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
232.9850000096485,stimulus-presentation,384,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,432.9850000096485,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
1287.270000029821,stimulus-presentation,386,SS1602796859502,<img src='images/complex/5.png' width ='500' height = '500' style='border:5px solid black'>,target,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,1487.270000029821,yes,638.8049999950454,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
408.9699999894947,stimulus-presentation,388,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,608.9699999894947,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
1255.7549999910407,stimulus-presentation,390,SS1602796859502,<img src='images/complex/5.png' width ='500' height = '500' style='border:5px solid black'>,target,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,1455.7549999910407,yes,583.4249999606982,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
526.0899999993853,stimulus-presentation,392,SS1602796859502,<img src='images/complex/10.png' width ='500' height = '500' style='border:5px solid black'>,deviant,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,726.0899999993853,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
130.44500001706183,stimulus-presentation,394,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,330.44500001706183,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
152.37999998498708,stimulus-presentation,396,SS1602796859502,<img src='images/complex/5.png' width ='500' height = '500' style='border:5px solid black'>,target,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,352.3799999849871,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
245.50499999895692,stimulus-presentation,398,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,445.5049999989569,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
191.34499999927357,stimulus-presentation,400,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,391.34499999927357,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
145.7199999713339,stimulus-presentation,402,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,345.7199999713339,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
172.19499999191612,stimulus-presentation,404,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,372.1949999919161,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
205.19000000786036,stimulus-presentation,406,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,405.19000000786036,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
232.23000002326444,stimulus-presentation,408,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,432.23000002326444,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
214.94999999413267,stimulus-presentation,410,SS1602796859502,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/5.png,images/complex/18.png,"images/complex/6.png,images/complex/10.png,images/complex/1.png,images/complex/15.png,images/complex/16.png,images/complex/3.png,images/complex/13.png",3,null,414.94999999413267,NA,NA,NA,NA,complex,"{""age"":""20""}",20,Asian,Female,High school diploma,No,No,No,No
2608.330000017304,stimulus-presentation,14,SS1602797585862,<img src='images/complex/13.png' width ='500' height = '500' style='border:5px solid black'>,target,mixed_simple_deviant,images/complex/13.png,images/complex/17.png,"images/simple/9.png,images/simple/8.png,images/simple/5.png,images/simple/4.png,images/simple/16.png,images/simple/12.png,images/simple/2.png",0,null,2808.330000017304,yes,1617.8400000208057,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
387.5499999849126,stimulus-presentation,16,SS1602797585862,<img src='images/complex/17.png' width ='500' height = '500' style='border:5px solid black'>,background,mixed_simple_deviant,images/complex/13.png,images/complex/17.png,"images/simple/9.png,images/simple/8.png,images/simple/5.png,images/simple/4.png,images/simple/16.png,images/simple/12.png,images/simple/2.png",0,null,587.5499999849126,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
269.22000001650304,stimulus-presentation,18,SS1602797585862,<img src='images/complex/17.png' width ='500' height = '500' style='border:5px solid black'>,background,mixed_simple_deviant,images/complex/13.png,images/complex/17.png,"images/simple/9.png,images/simple/8.png,images/simple/5.png,images/simple/4.png,images/simple/16.png,images/simple/12.png,images/simple/2.png",0,null,469.22000001650304,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
241.72999995062128,stimulus-presentation,20,SS1602797585862,<img src='images/complex/17.png' width ='500' height = '500' style='border:5px solid black'>,background,mixed_simple_deviant,images/complex/13.png,images/complex/17.png,"images/simple/9.png,images/simple/8.png,images/simple/5.png,images/simple/4.png,images/simple/16.png,images/simple/12.png,images/simple/2.png",0,null,441.7299999506213,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
392.1649999683723,stimulus-presentation,22,SS1602797585862,<img src='images/simple/4.png' width ='500' height = '500' style='border:5px solid black'>,deviant,mixed_simple_deviant,images/complex/13.png,images/complex/17.png,"images/simple/9.png,images/simple/8.png,images/simple/5.png,images/simple/4.png,images/simple/16.png,images/simple/12.png,images/simple/2.png",0,null,592.1649999683723,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
311.67500000447035,stimulus-presentation,24,SS1602797585862,<img src='images/complex/17.png' width ='500' height = '500' style='border:5px solid black'>,background,mixed_simple_deviant,images/complex/13.png,images/complex/17.png,"images/simple/9.png,images/simple/8.png,images/simple/5.png,images/simple/4.png,images/simple/16.png,images/simple/12.png,images/simple/2.png",0,null,511.67500000447035,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
349.4850000133738,stimulus-presentation,26,SS1602797585862,<img src='images/complex/17.png' width ='500' height = '500' style='border:5px solid black'>,background,mixed_simple_deviant,images/complex/13.png,images/complex/17.png,"images/simple/9.png,images/simple/8.png,images/simple/5.png,images/simple/4.png,images/simple/16.png,images/simple/12.png,images/simple/2.png",0,null,549.4850000133738,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
467.59000001475215,stimulus-presentation,28,SS1602797585862,<img src='images/complex/17.png' width ='500' height = '500' style='border:5px solid black'>,background,mixed_simple_deviant,images/complex/13.png,images/complex/17.png,"images/simple/9.png,images/simple/8.png,images/simple/5.png,images/simple/4.png,images/simple/16.png,images/simple/12.png,images/simple/2.png",0,null,667.5900000147521,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
399.62500002002344,stimulus-presentation,30,SS1602797585862,<img src='images/complex/17.png' width ='500' height = '500' style='border:5px solid black'>,background,mixed_simple_deviant,images/complex/13.png,images/complex/17.png,"images/simple/9.png,images/simple/8.png,images/simple/5.png,images/simple/4.png,images/simple/16.png,images/simple/12.png,images/simple/2.png",0,null,599.6250000200234,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
430.67500001052395,stimulus-presentation,32,SS1602797585862,<img src='images/complex/17.png' width ='500' height = '500' style='border:5px solid black'>,background,mixed_simple_deviant,images/complex/13.png,images/complex/17.png,"images/simple/9.png,images/simple/8.png,images/simple/5.png,images/simple/4.png,images/simple/16.png,images/simple/12.png,images/simple/2.png",0,null,630.675000010524,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
1405.7250000187196,stimulus-presentation,34,SS1602797585862,<img src='images/complex/13.png' width ='500' height = '500' style='border:5px solid black'>,target,mixed_simple_deviant,images/complex/13.png,images/complex/17.png,"images/simple/9.png,images/simple/8.png,images/simple/5.png,images/simple/4.png,images/simple/16.png,images/simple/12.png,images/simple/2.png",0,null,1605.7250000187196,yes,797.9400000185706,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
315.279999980703,stimulus-presentation,36,SS1602797585862,<img src='images/simple/2.png' width ='500' height = '500' style='border:5px solid black'>,deviant,mixed_simple_deviant,images/complex/13.png,images/complex/17.png,"images/simple/9.png,images/simple/8.png,images/simple/5.png,images/simple/4.png,images/simple/16.png,images/simple/12.png,images/simple/2.png",0,null,515.279999980703,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
